,Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a,Setor,Subsetor,Nome,Ticker,Data_ultimo_balanco
569,BEEF3,8.32,8.33,10.81,0.199,"12,38%",0.259,1.0,2.46,-0.89,5.32,4.55,"8,10%","2,39%",1.61,"21,94%","129,74%",66657500.0,422925000.0,27.55,"20,93%",Alimentos Processados,Carnes e Derivados,Minerva,BEEF3.SA,30/06/2021
570,BEES4,5.85,8.35,1.04,0.0,"4,24%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","12,40%",55540.8,1784820000.0,0.0,"5,46%",Intermediários Financeiros,Bancos,BANESTES S/A,BEES4.SA,30/06/2021
571,UNIP5,85.51,8.39,4.08,1.679,"9,40%",1.645,6.67,5.3,-12.31,5.09,4.5,"31,70%","20,24%",2.17,"43,15%","48,58%",33112.6,1981560000.0,0.39,"19,53%",Químicos,Químicos Diversos,UNIPAR PARTICIPAÇÕES S.A.,UNIP5.SA,30/06/2021
572,POMO3,2.43,8.39,0.86,0.652,"3,70%",0.372,1.61,29.82,-7.16,43.83,18.7,"2,19%","7,50%",1.84,"1,63%","10,22%",1259290.0,2682500000.0,0.8,"6,16%",Material de Transporte,Material Rodoviário,MARCOPOLO,POMO3.SA,30/06/2021
573,ITSA4,11.18,8.42,1.54,12.683,"2,81%",1.186,16.76,77.33,-22.71,78.63,49.85,"16,40%","161,84%",2.16,"1,70%","18,27%",323890000.0,61112000000.0,0.13,"9,04%",Intermediários Financeiros,Bancos,ITAÚSA,ITSA4.SA,30/06/2021
574,AGIN3,5.29,8.46,1.23,1.816,"0,00%",0.565,1.29,10.92,3.55,14.68,14.68,"16,63%","21,83%",2.72,"5,59%","14,56%",0.0,1028210000.0,0.55,"44,17%",Construção Civil,Incorporações,Agra Incorp,AGIN3.SA,31/03/2010
575,AELP3,1.93,8.49,-200.57,-0.062,"0,00%",5.216,0.0,-12.58,0.0,-11.94,-11.98,"0,49%","-0,73%",0.0,"0,00%","-2.363,83%",0.0,-904000.0,0.0,"1,18%",Energia Elétrica,Energia Elétrica,AES ELPA,AELP3.SA,30/06/2018
576,EQTL3,25.28,8.54,2.42,1.352,"2,85%",0.587,3.29,5.02,-1.68,6.92,6.09,"26,91%","18,75%",1.97,"15,11%","28,31%",171421000.0,10569500000.0,1.68,"25,72%",Energia Elétrica,Energia Elétrica,EQUATORIAL ENERGIA S.A.,EQTL3.SA,30/06/2021
577,ITSA3,11.35,8.55,1.56,12.876,"2,77%",1.204,17.02,78.51,-23.06,79.81,50.6,"16,40%","161,84%",2.16,"1,70%","18,27%",1475320.0,61112000000.0,0.13,"9,04%",Intermediários Financeiros,Bancos,ITAÚSA,ITSA3.SA,30/06/2021
578,CPSL3,38.02,8.56,3.49,0.787,"0,00%",2.043,7.39,5.79,11.84,5.48,5.48,"13,59%","9,20%",1.89,"57,15%","40,82%",0.0,1634730000.0,0.17,"16,21%",Not found,Not found,COPESUL,CPSL3.SA,30/06/2007
579,RNEW3,3.65,8.56,-0.43,3.844,"0,00%",0.139,0.81,-5.09,-0.16,-25.76,-28.5,"-75,60%","44,91%",1.58,"-3,23%","-5,06%",745627.0,-844112000.0,-2.18,"-49,87%",Energia Elétrica,Energia Elétrica,RENOVA,RNEW3.SA,30/06/2021
580,JALL3,8.86,8.62,2.09,2.071,"1,57%",0.737,2.27,4.39,-5.18,5.39,3.19,"47,15%","24,04%",2.8,"26,07%","24,28%",8929020.0,1248260000.0,1.43,"0,00%",Alimentos Processados,Açucar e Alcool,JALLESMACHAD,JALL3.SA,30/06/2021
581,PCAR5,67.12,8.65,1.43,0.514,"0,00%",0.38,-70.06,5.23,-1.01,6.58,4.25,"9,84%","6,29%",0.98,"9,91%","16,49%",0.0,12678000000.0,0.76,"9,04%",Comércio e Distribuição,Alimentos,PÃO DE AÇÚCAR,PCAR5.SA,30/06/2021
582,TMGC12,550.0,8.71,1.12,0.8,"0,00%",0.77,4.66,12.27,8.22,10.94,10.94,"6,52%","9,18%",1.69,"8,73%","12,83%",0.0,1167010000.0,0.05,"10,49%",Not found,Not found,TELEMIG CELULARF,TMGC12.SA,30/06/2009
583,BBDC3,19.54,8.72,1.3,0.0,"5,37%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","14,87%",165399000.0,146488000000.0,0.0,"29,19%",Intermediários Financeiros,Bancos,BANCO BRADESCO S.A.,BBDC3.SA,30/06/2021
584,ACES4,94.73,8.74,2.27,1.683,"0,00%",1.43,6.37,7.16,20.65,6.5,6.5,"23,52%","19,27%",2.05,"26,90%","25,95%",0.0,3105800000.0,0.09,"13,34%",Siderurgia e Metalurgia,Siderurgia,ARCELORMITTAL INOX BRASIL,ACES4.SA,31/12/2007
585,CAMB4,6.25,8.75,2.78,1.498,"0,00%",0.986,214.59,12.57,-3.31,15.5,11.97,"11,92%","17,13%",1.01,"8,32%","31,73%",0.0,95140000.0,0.68,"-11,57%","Tecidos, Vestuário e Calçados",Calçados,PENALTY,CAMB4.SA,30/06/2021
586,ACES3,95.27,8.79,2.28,1.693,"0,00%",1.438,6.4,7.2,20.77,6.54,6.54,"23,52%","19,27%",2.05,"26,90%","25,95%",0.0,3105800000.0,0.09,"13,34%",Siderurgia e Metalurgia,Siderurgia,ARCELORMITTAL INOX BRASIL,ACES3.SA,31/12/2007
587,SLCE3,42.17,8.84,2.2,1.561,"2,95%",0.795,3.74,5.42,-5.26,6.36,5.85,"28,80%","18,84%",1.85,"17,52%","24,90%",56769500.0,3699590000.0,0.73,"25,42%",Agropecuária,Agricultura,SLC Agricola,SLCE3.SA,30/06/2021
588,CZRS4,2.49,8.89,0.3,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","3,34%",0.0,1145670000.0,0.0,"14,44%",Intermediários Financeiros,Bancos,Cruzeiro Sul,CZRS4.SA,31/03/2012
589,AFLU5,5.03,8.93,2.14,2.911,"0,00%",1.875,9.63,8.32,11.92,7.38,7.05,"34,98%","32,59%",3.27,"31,18%","23,93%",0.0,44270000.0,0.0,"8,61%",Energia Elétrica,Energia Elétrica,AFLUENTE,AFLU5.SA,30/09/2017
590,ROMI3,22.68,8.95,1.95,1.403,"8,62%",0.929,2.99,10.19,10.66,12.31,9.89,"13,77%","15,70%",2.03,"11,08%","21,82%",22298200.0,851726000.0,0.6,"16,82%",Máquinas e Equipamentos,Máq. e Equip. Industriais,ROMI,ROMI3.SA,30/06/2021
591,MNPR4,4.63,8.95,-0.09,0.115,"0,00%",0.132,-0.08,0.75,-0.06,0.76,0.66,"15,38%","1,29%",0.22,"18,65%","-0,99%",0.0,-370928000.0,-0.0,"10,57%",Alimentos Processados,Carnes e Derivados,MINUPAR,MNPR4.SA,30/06/2021
592,UNIP6,91.5,8.98,4.36,1.797,"8,78%",1.761,7.14,5.67,-13.17,5.46,4.83,"31,70%","20,24%",2.17,"43,15%","48,58%",31734100.0,1981560000.0,0.39,"19,53%",Químicos,Químicos Diversos,UNIPAR PARTICIPAÇÕES S.A.,UNIP6.SA,30/06/2021
593,VIVO3,65.79,8.99,2.69,1.366,"0,00%",1.175,-29.21,6.21,-4.74,6.65,6.65,"22,01%","15,20%",0.89,"23,92%","29,88%",0.0,9816290000.0,0.35,"13,06%",Not found,Not found,VIVO PARTICIPAÇÕES,VIVO3.SA,30/06/2011
594,CNFB4,5.99,9.01,1.57,1.511,"0,00%",0.872,3.47,8.27,53.95,10.05,7.85,"18,27%","16,77%",2.2,"12,01%","17,39%",0.0,1552470000.0,0.47,"-10,61%",Siderurgia e Metalurgia,Artefatos de Ferro e Aço,CONFAB,CNFB4.SA,31/03/2012
595,TIET11,17.44,9.03,3.88,3.223,"1,56%",0.679,18.42,4.21,-1.13,7.06,5.68,"76,62%","35,85%",1.35,"18,37%","42,94%",0.0,1795060000.0,3.22,"7,75%",Energia Elétrica,Energia Elétrica,AES TIETE E,TIET11.SA,30/06/2021
596,TIET3,3.49,9.03,3.88,3.225,"1,56%",0.679,18.43,4.21,-1.13,7.07,5.68,"76,62%","35,85%",1.35,"18,37%","42,94%",0.0,1795060000.0,3.22,"7,75%",Energia Elétrica,Energia Elétrica,AES TIETE E,TIET3.SA,30/06/2021
597,EQMA3B,45.5,9.08,2.3,1.673,"8,59%",1.011,4.74,6.7,-5.61,7.42,6.27,"24,97%","18,41%",2.27,"19,21%","25,37%",7642.59,3241580000.0,0.61,"7,42%",Energia Elétrica,Energia Elétrica,CEMAR MB,EQMA3B.SA,30/06/2021
598,TIET4,3.51,9.09,3.9,3.243,"1,55%",0.683,18.54,4.23,-1.13,7.09,5.7,"76,62%","35,85%",1.35,"18,37%","42,94%",0.0,1795060000.0,3.22,"7,75%",Energia Elétrica,Energia Elétrica,AES TIETE E,TIET4.SA,30/06/2021
599,AFLU3,5.15,9.15,2.19,2.981,"0,00%",1.919,9.86,8.52,12.21,7.57,7.24,"34,98%","32,59%",3.27,"31,18%","23,93%",0.0,44270000.0,0.0,"8,61%",Energia Elétrica,Energia Elétrica,AFLUENTE,AFLU3.SA,30/09/2017
600,UNIP3,93.49,9.17,4.46,1.836,"7,81%",1.799,7.29,5.79,-13.45,5.58,4.94,"31,70%","20,24%",2.17,"43,15%","48,58%",4229690.0,1981560000.0,0.39,"19,53%",Químicos,Químicos Diversos,UNIPAR PARTICIPAÇÕES S.A.,UNIP3.SA,30/06/2021
601,MRVE3,12.86,9.18,1.07,0.9,"6,35%",0.325,1.21,7.95,-1.63,12.73,10.95,"11,32%","10,67%",2.26,"4,49%","11,66%",56513300.0,5800170000.0,0.84,"11,83%",Construção Civil,Incorporações,MRV,MRVE3.SA,30/06/2021
602,ATOM3,5.22,9.25,6.14,3.094,"5,75%",3.973,4.2,9.82,6.35,8.61,8.55,"31,52%","33,45%",30.27,"82,04%","66,40%",409458.0,17763000.0,0.0,"66,69%",Outros,Outros,ATOMPAR,ATOM3.SA,30/06/2021
603,PCAR4,72.11,9.29,1.53,0.553,"0,00%",0.409,-75.27,5.62,-1.09,6.96,4.5,"9,84%","6,29%",0.98,"9,91%","16,49%",0.0,12678000000.0,0.76,"9,04%",Comércio e Distribuição,Alimentos,PÃO DE AÇÚCAR,PCAR4.SA,30/06/2021
604,CEEB5,54.52,9.35,2.43,1.107,"0,00%",0.631,-98.55,5.93,-1.19,9.29,7.38,"18,66%","11,84%",0.97,"11,74%","25,99%",3238.59,5879000000.0,1.54,"13,35%",Energia Elétrica,Energia Elétrica,COELBA,CEEB5.SA,30/06/2021
605,ALLL11,16.5,9.42,0.4,0.797,"0,00%",0.143,1.43,2.89,-0.32,8.27,4.52,"27,58%","8,64%",2.13,"5,68%","4,21%",0.0,15449300000.0,1.05,"10,96%",Transporte,Transporte Ferroviário,RUMO S.A.,ALLL11.SA,30/06/2021
606,LOGG3,26.53,9.42,0.83,18.538,"1,23%",0.58,5.0,24.82,-5.54,30.03,29.82,"74,70%","207,71%",2.47,"2,55%","8,86%",12709400.0,3247870000.0,0.28,"11,74%",Exploração de Imóveis,Exploração de Imóveis,LOG COM PROP,LOGG3.SA,30/06/2021
607,FRTA3,5.95,9.42,-0.18,0.995,"0,00%",0.34,-0.15,-185.14,-0.13,-1160.41,115.34,"-0,54%","10,57%",0.08,"-0,21%","-1,96%",117182.0,-66288000.0,-0.98,"-32,10%",Agropecuária,Agricultura,POMIFRUTAS,FRTA3.SA,31/03/2021
608,EEEL3,485.99,9.46,1.77,3.059,"8,08%",0.815,3.91,8.25,-3.38,8.07,7.62,"37,10%","32,17%",3.41,"11,70%","18,71%",4759.0,2652850000.0,0.28,"-4,97%",Energia Elétrica,Energia Elétrica,CEEE,EEEL3.SA,31/03/2021
609,AGRO3,26.3,9.46,1.56,2.571,"1,63%",0.941,5.85,7.31,30.58,8.08,9.66,"35,17%","21,36%",1.61,"15,70%","16,44%",16324400.0,1731490000.0,0.39,"63,50%",Agropecuária,Agricultura,BRASILAGRO,AGRO3.SA,31/03/2021
610,SHUL4,9.36,9.47,2.1,1.167,"2,27%",0.884,2.16,13.1,11.14,16.0,11.92,"8,91%","12,32%",2.65,"9,24%","22,14%",6694270.0,797717000.0,0.94,"20,90%",Máquinas e Equipamentos,"Motores, Compressores e Outros",SCHULZ,SHUL4.SA,30/06/2021
611,SANB3,19.21,9.47,1.82,0.0,"5,70%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","19,17%",548066.0,79338900000.0,0.0,"6,42%",Intermediários Financeiros,Bancos,SANTANDER,SANB3.SA,30/06/2021
612,ALLL4,3.32,9.47,0.4,0.802,"0,00%",0.144,1.44,2.91,-0.33,8.29,4.53,"27,58%","8,64%",2.13,"5,68%","4,21%",0.0,15449300000.0,1.05,"10,96%",Transporte,Transporte Ferroviário,RUMO S.A.,ALLL4.SA,30/06/2021
613,MRSL4,3.05,9.48,0.91,0.816,"0,00%",0.609,2.19,15.08,5.8,16.51,8.83,"5,41%","8,69%",2.78,"4,44%","9,63%",0.0,375151000.0,0.16,"7,10%","Tecidos, Vestuário e Calçados",Vestuário,MARISOL,MRSL4.SA,31/03/2012
614,POMO4,2.78,9.6,0.98,0.746,"3,24%",0.425,1.84,34.12,-8.19,48.13,20.53,"2,19%","7,50%",1.84,"1,63%","10,22%",19978800.0,2682500000.0,0.8,"6,16%",Material de Transporte,Material Rodoviário,MARCOPOLO,POMO4.SA,30/06/2021
615,CIEL3,2.9,9.6,0.8,1.631,"4,02%",0.095,1.51,9.32,-3.9,10.6,6.71,"17,50%","16,99%",1.08,"5,77%","8,36%",84276900.0,9807280000.0,0.71,"-17,05%",Serviços Financeiros Diversos,Serviços Financeiros Diversos,CIELO,CIEL3.SA,30/06/2021
616,BRIV4,9.0,9.62,0.51,0.0,"6,67%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","5,32%",21480.5,1556890000.0,0.0,"36,40%",Intermediários Financeiros,Bancos,ALFA DE INVESTIMENTO,BRIV4.SA,30/06/2021
617,BRIV3,9.0,9.62,0.51,0.0,"0,21%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","5,32%",10649.4,1556890000.0,0.0,"36,40%",Intermediários Financeiros,Bancos,ALFA DE INVESTIMENTO,BRIV3.SA,30/06/2021
618,CURY3,8.12,9.64,4.38,1.621,"4,85%",1.166,3.19,7.16,7.14,6.49,6.4,"22,64%","17,96%",1.8,"22,84%","45,44%",7434730.0,541253000.0,0.5,"0,00%",Construção Civil,Incorporações,CURY S/A,CURY3.SA,30/06/2021
619,CTWR3,100.0,9.76,56.77,0.317,"0,00%",1.141,3.79,-10.64,-142.17,-8.91,-8.91,"-2,98%","3,25%",1.45,"-21,86%","581,91%",0.0,879000.0,5.52,"4,94%",Not found,Not found,BLUE TREE HOTELS,CTWR3.SA,30/09/2007
620,VIVO4,71.8,9.81,2.93,1.491,"0,00%",1.282,-31.87,6.78,-5.17,7.22,7.22,"22,01%","15,20%",0.89,"23,92%","29,88%",0.0,9816290000.0,0.35,"13,06%",Not found,Not found,VIVO PARTICIPAÇÕES,VIVO4.SA,30/06/2011
621,CRPG5,98.0,9.82,3.33,2.942,"3,27%",2.441,3.5,11.52,4.53,9.83,8.96,"25,53%","29,95%",7.38,"35,13%","33,94%",4033680.0,852950000.0,0.0,"12,32%",Químicos,Químicos Diversos,CRISTAL,CRPG5.SA,30/06/2021
622,WIZS3,14.85,9.85,5.72,2.558,"4,10%",2.366,39.72,5.32,-14.98,4.67,4.27,"48,12%","27,26%",1.17,"68,27%","58,08%",86630800.0,415181000.0,0.0,"17,14%",Previdência e Seguros,Corretoras de Seguros,WIZ S.A.,WIZS3.SA,30/06/2021
623,HBOR3,7.3,9.85,0.74,0.937,"0,65%",0.229,0.49,17.06,1.94,32.68,24.29,"5,49%","14,73%",3.09,"1,52%","7,52%",13405100.0,1319010000.0,1.0,"22,63%",Construção Civil,Incorporações,Helbor,HBOR3.SA,30/06/2021
624,SBSP3,36.55,9.9,1.04,1.343,"1,09%",0.491,-92.2,5.84,-1.18,9.01,5.99,"22,99%","13,57%",0.95,"8,96%","10,50%",99542700.0,24037200000.0,0.69,"7,16%",Água e Saneamento,Água e Saneamento,SABESP,SBSP3.SA,30/06/2021
625,SANB11,40.21,9.91,1.9,0.0,"5,72%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","19,17%",101860000.0,79338900000.0,0.0,"6,42%",Intermediários Financeiros,Bancos,SANTANDER,SANB11.SA,30/06/2021
626,CRPG6,98.98,9.92,3.37,2.971,"3,24%",2.465,3.54,11.64,4.58,9.94,9.07,"25,53%","29,95%",7.38,"35,13%","33,94%",143670.0,852950000.0,0.0,"12,32%",Químicos,Químicos Diversos,CRISTAL,CRPG6.SA,30/06/2021
627,TCSL4,7.82,9.95,0.83,1.105,"0,00%",0.475,8.93,5.69,-2.2,5.61,2.18,"19,44%","11,11%",1.34,"9,67%","8,33%",0.0,22847800000.0,0.14,"2,29%",Telecomunicações,Telecomunicações,TIM PARTICIPAÇÕES S.A.,TCSL4.SA,30/06/2020
628,TEND3,20.34,9.96,1.42,0.803,"2,40%",0.479,1.19,5.36,-12.16,5.83,5.39,"14,98%","8,00%",2.8,"11,56%","14,31%",23546300.0,1489400000.0,0.76,"20,67%",Construção Civil,Incorporações,Tenda,TEND3.SA,30/06/2021
629,JPSA3,30.03,10.09,1.45,3.782,"0,38%",0.364,2.52,9.92,-1.26,17.3,11.05,"38,13%","70,15%",2.82,"4,50%","14,41%",10318500.0,1816280000.0,1.81,"0,57%",Exploração de Imóveis,Exploração de Imóveis,JEREISSATI PARTICIPACOES,JPSA3.SA,30/06/2021
630,BBDC4,22.62,10.09,1.5,0.0,"5,10%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","14,87%",936464000.0,146488000000.0,0.0,"29,19%",Intermediários Financeiros,Bancos,BANCO BRADESCO S.A.,BBDC4.SA,30/06/2021
631,SANB4,20.48,10.1,1.94,0.0,"5,88%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","19,17%",906065.0,79338900000.0,0.0,"6,42%",Intermediários Financeiros,Bancos,SANTANDER,SANB4.SA,30/06/2021
632,REDE3,7.0,10.15,4.02,1.139,"11,35%",0.641,10.55,5.51,-1.34,7.68,6.2,"20,70%","15,51%",1.26,"13,80%","39,62%",100512.0,3674760000.0,2.23,"10,72%",Energia Elétrica,Energia Elétrica,REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3.SA,30/06/2021
633,LEVE3,34.81,10.18,2.85,1.399,"2,67%",1.647,5.87,7.07,13.16,7.02,6.05,"19,79%","13,74%",2.05,"29,63%","27,95%",18992100.0,1569890000.0,0.14,"6,75%",Automóveis e Motocicletas,Automóveis e Motocicletas,MAHLE METAL LEVE,LEVE3.SA,30/06/2021
634,RANI3,7.33,10.23,2.16,1.435,"4,07%",0.953,3.33,6.65,-7.23,7.56,5.81,"21,59%","14,02%",3.04,"19,28%","21,06%",14213300.0,873086000.0,0.73,"10,59%",Madeira e Papel,Papel e Celulose,CELULOSE IRANI,RANI3.SA,30/06/2021
635,MRSL3,3.3,10.25,0.99,0.883,"0,00%",0.658,2.37,16.32,6.28,17.74,9.5,"5,41%","8,69%",2.78,"4,44%","9,63%",0.0,375151000.0,0.16,"7,10%","Tecidos, Vestuário e Calçados",Vestuário,MARISOL,MRSL3.SA,31/03/2012
636,EALT3,12.76,10.27,1.55,1.015,"2,18%",0.657,14.71,11.92,-3.89,14.96,10.14,"8,52%","9,89%",1.12,"6,00%","15,06%",8266.91,185711000.0,0.46,"20,44%",Máquinas e Equipamentos,Máq. e Equip. Industriais,ELECTRO AÇO ALTONA S/A,EALT3.SA,30/06/2021
637,TRFO3,4.53,10.32,2.58,0.804,"0,00%",1.039,4.65,5.52,7.37,5.12,5.12,"14,58%","7,80%",1.43,"27,63%","25,01%",0.0,76165000.0,0.26,"16,47%",Not found,Not found,TRAFO,TRFO3.SA,30/09/2009
638,LOGN3,15.47,10.32,4.11,1.289,"0,00%",0.754,3.15,9.29,-1.9,13.79,8.31,"13,88%","12,50%",2.33,"11,78%","39,80%",9851950.0,398599000.0,3.38,"14,34%",Transporte,Transporte Hidroviário,Log-In,LOGN3.SA,30/06/2021
639,BESP3,330.0,10.38,2.47,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","23,77%",0.0,5183100000.0,0.0,"1,83%",Not found,Not found,BANESPA,BESP3.SA,30/06/2006
640,LIGT3,14.82,10.39,0.66,0.384,"2,98%",0.194,0.93,2.63,-0.59,5.64,4.4,"14,56%","3,69%",2.23,"10,00%","6,34%",27551600.0,8383610000.0,1.48,"8,35%",Energia Elétrica,Energia Elétrica,LIGHT SA,LIGT3.SA,30/06/2021
641,TCOC4,27.2,10.43,1.26,1.558,"0,00%",0.915,2.65,10.14,3.07,7.89,7.89,"15,37%","14,93%",2.53,"13,98%","12,06%",0.0,2812920000.0,0.04,"16,71%",Not found,Not found,TELE CENTRO OESTE CELULAR PARTICIP. S/A,TCOC4.SA,31/12/2005
642,VULC3,8.78,10.57,1.75,1.389,"0,00%",1.132,2.76,16.84,3.48,18.49,11.97,"8,25%","13,14%",2.53,"7,72%","16,56%",7779580.0,1232120000.0,0.31,"-0,53%","Tecidos, Vestuário e Calçados",Calçados,VULCABRAS S/A.,VULC3.SA,30/06/2021
643,BBSE3,19.86,10.61,5.76,0.0,"5,02%",3.489,0.0,8.34,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","54,26%",150164000.0,6897000000.0,0.0,"0,00%",Previdência e Seguros,Seguradoras,BBSEGURIDADE,BBSE3.SA,30/06/2021
644,CSAB3,65.0,10.62,2.77,151.502,"2,86%",1.348,0.0,11.79,0.0,0.0,0.0,"1.285,07%","1.426,31%",0.0,"0,00%","26,10%",0.0,180083000.0,0.0,"-9,72%",Previdência e Seguros,Seguradoras,COMPANHIA DE SEGUROS ALIANÇA DA BAHIA,CSAB3.SA,30/06/2021
645,BTTL3,20.19,10.68,7.92,0.546,"0,00%",1.535,19.75,9.55,-5.67,9.95,7.79,"5,71%","5,11%",1.17,"22,56%","74,12%",395854.0,37891000.0,1.12,"39,72%",Comércio,Material de Transporte,EMBPAR S/A,BTTL3.SA,31/03/2021
646,TGMA3,16.7,10.69,1.68,1.027,"5,19%",1.072,3.9,7.81,8.61,7.74,6.69,"13,15%","9,59%",2.31,"18,71%","15,71%",15125000.0,656554000.0,0.36,"1,74%",Transporte,Transporte Rodoviário,Tegma,TGMA3.SA,30/06/2021
647,TRFO4,4.7,10.7,2.68,0.835,"0,00%",1.078,4.82,5.73,7.65,5.33,5.33,"14,58%","7,80%",1.43,"27,63%","25,01%",0.0,76165000.0,0.26,"16,47%",Not found,Not found,TRAFO,TRFO4.SA,30/09/2009
648,ELET3,38.13,10.71,0.79,2.2,"6,28%",0.33,2.46,-62.76,-1.08,-87.33,94.26,"-3,51%","20,67%",1.95,"-0,62%","7,42%",190178000.0,75253600000.0,0.63,"-8,96%",Energia Elétrica,Energia Elétrica,ELETROBRÁS,ELET3.SA,30/06/2021
649,ITUB3,27.47,10.76,1.98,0.0,"2,55%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","18,41%",22091700.0,136042000000.0,0.0,"-28,12%",Intermediários Financeiros,Bancos,ITAUUNIBANCO,ITUB3.SA,30/06/2021
650,PSSA3,58.54,10.76,2.03,0.961,"4,94%",0.499,5.45,1.2,-5.43,0.61,0.6,"79,98%","8,93%",1.16,"54,98%","18,84%",71708600.0,9333190000.0,0.0,"4,04%",Previdência e Seguros,Seguradoras,PORTO SEGURO SA,PSSA3.SA,30/06/2021
651,COCE5,59.9,10.78,1.37,0.724,"3,53%",0.456,-640.51,8.9,-1.17,14.11,8.53,"8,13%","6,71%",1.0,"5,98%","12,70%",2355390.0,3406300000.0,0.9,"10,01%",Energia Elétrica,Energia Elétrica,CIA ENERG CEARA - COELCE,COCE5.SA,30/06/2021
652,SMLS3,22.4,10.78,4.09,4.212,"19,92%",1.017,18.78,10.37,-6.72,10.13,9.06,"40,62%","39,07%",1.1,"10,69%","37,96%",0.0,679678000.0,0.0,"-22,20%",Diversos,Programas de Fidelização,SMILES,SMLS3.SA,30/06/2021
653,ELET6,38.37,10.78,0.8,2.214,"6,87%",0.332,2.47,-63.15,-1.09,-87.73,94.69,"-3,51%","20,67%",1.95,"-0,62%","7,42%",97632000.0,75253600000.0,0.63,"-8,96%",Energia Elétrica,Energia Elétrica,ELETROBRÁS,ELET6.SA,30/06/2021
654,BESP4,344.0,10.82,2.57,0.0,"0,00%",0.0,0.0,0.0,0.0,0.0,0.0,"0,00%","0,00%",0.0,"0,00%","23,77%",0.0,5183100000.0,0.0,"1,83%",Not found,Not found,BANESPA,BESP4.SA,30/06/2006
655,MDNE3,8.12,10.85,0.66,0.977,"0,00%",0.296,1.27,7.62,-2.37,7.59,7.25,"12,83%","9,60%",2.2,"4,19%","6,08%",3073000.0,1045450000.0,0.12,"-3,30%",Construção Civil,Incorporações,MOURA DUBEUX,MDNE3.SA,30/06/2021
656,DTEX3,20.63,10.86,2.52,1.925,"3,63%",1.2,8.39,10.27,-7.08,11.54,7.7,"18,75%","17,74%",1.68,"14,88%","23,25%",52471800.0,5654440000.0,0.55,"15,67%",Madeira e Papel,Madeira,DURATEX,DTEX3.SA,30/06/2021
657,PTNT4,6.1,11.01,1.0,0.495,"0,00%",0.377,1.9,6.71,-20.03,9.19,5.68,"7,37%","6,22%",1.63,"7,97%","9,06%",355322.0,293883000.0,0.83,"6,64%","Tecidos, Vestuário e Calçados",Fios e Tecidos,PETTENATI,PTNT4.SA,31/03/2021
658,CRPG3,110.5,11.08,3.76,3.317,"0,00%",2.752,3.95,12.99,5.11,11.3,10.3,"25,53%","29,95%",7.38,"35,13%","33,94%",8272.09,852950000.0,0.0,"12,32%",Químicos,Químicos Diversos,CRISTAL,CRPG3.SA,30/06/2021
659,GRNL4,470.0,11.09,1.07,7.231,"0,00%",0.975,8.04,-64.72,15.01,-63.22,-63.22,"-11,17%","65,19%",4.35,"-1,65%","9,69%",0.0,93104000.0,0.05,"21,48%",Not found,Not found,GRANÓLEO S/A,GRNL4.SA,30/09/2007
660,ELUM3,36.0,11.12,1.5,0.94,"0,00%",0.886,2.31,14.76,2.51,10.02,10.02,"6,37%","8,46%",2.02,"9,40%","13,47%",0.0,443231000.0,0.08,"8,40%",Not found,Not found,ELUMA,ELUM3.SA,31/12/2009
661,EKTR3,43.26,11.14,3.1,1.111,"7,44%",0.868,28.71,6.68,-2.14,9.38,7.7,"16,63%","9,97%",1.11,"15,06%","27,78%",19893.0,2708000000.0,1.47,"9,60%",Energia Elétrica,Energia Elétrica,ELEKTRO ELETRICIDADE E SERVIÇOS S.A.,EKTR3.SA,30/06/2021
662,RIPI3,48.01,11.23,-28.94,-7.449,"0,00%",7.092,-59.55,-8.79,-16.76,-9.31,-9.31,"84,70%","-66,31%",0.87,"-99,10%","-257,61%",0.0,-49103000.0,-2.44,"5,82%","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição",REFINARIA DE PETRÓLEO IPIRANGA SA,RIPI3.SA,31/03/2008
